test_batch,feature,ks_statistic,absolute_standardized_mean_shift,standard_deviation_ratio
10,feature_57,0.2907061644573769,0.4392047295507272,1.3614822745718616
10,feature_58,0.10968800517297117,0.00482674197178308,0.03337586876041881
10,feature_59,0.2507635521069081,0.3879291461960301,1.112913671065417
10,feature_60,0.1922165642849445,0.4347778223930331,0.6821109597765608
10,feature_61,0.206031899989223,0.4430137577427718,0.6485911406983218
10,feature_62,0.22452581097100976,0.2422977103641664,1.5435122496269102
10,feature_63,0.23310081905377733,0.19304662641900638,1.6122131976784868
10,feature_64,0.33364317275568484,0.1512024343132381,1.1902117718190681
10,feature_65,0.12304181485073823,0.0095143521483246,1.188910634962871
10,feature_66,0.1306840715594353,0.11253962190867821,0.7107483798780839
10,feature_67,0.11765357258325249,0.04681854534464877,1.2738393390220468
10,feature_68,0.11626414484319425,0.10471921216197601,1.4001560328529887
10,feature_69,0.1662304666451126,0.4544857286116908,2.053282566046271
10,feature_70,0.12071882745985557,0.04173495438750516,1.0861405377364048
10,feature_71,0.10610733915292603,0.30406920515551544,1.9737300078249866
10,feature_72,0.12921193016488844,1.4626962472471905,4.5816107861715665
10,feature_73,0.08063880806121348,0.011033232390775822,1.0591596379817187
10,feature_74,0.08332956137514817,0.057661900145535724,0.7203910367557629
10,feature_75,0.06939783381829934,0.07393074013068657,1.1895817121094479
10,feature_76,0.08420546395085682,0.13422088496754062,1.318044992440722
10,feature_77,0.19928332794482162,0.4895447958208985,1.9795957740145766
10,feature_78,0.07341874124366848,0.030887147424832603,0.980139398088157
10,feature_79,0.07483349498868413,0.22803590549680083,1.6320503844665755
10,feature_80,0.1376317491108956,1.270165378125526,4.040057523964196
10,feature_81,0.27409634658907206,0.418469415915578,1.3769415255358448
10,feature_82,0.1177128462118763,0.28027528749570746,1.6757971171760775
10,feature_83,0.2555577109602328,0.4247731452537252,1.0292496559957864
10,feature_84,0.19531792218989114,0.41123435046829515,0.6768188486567717
10,feature_85,0.1479208427632288,0.23531266188033773,0.8318208385047231
10,feature_86,0.2475932212522901,0.31406442778442656,1.4837701000977075
10,feature_87,0.22947677551460277,0.1984477982054749,1.644880510912936
10,feature_88,0.14599849121672592,0.35146720790807373,2.312855678190147
10,feature_89,0.276742644681539,0.40884149505012113,1.3894225174584711
10,feature_90,0.10655647160254339,0.23185641348935923,1.5467170715403888
10,feature_91,0.26621699536587995,0.4038778906973828,1.0280319912006255
10,feature_92,0.1799754822717965,0.4046906256502504,0.6607047862929623
10,feature_93,0.12273278370514074,0.21318710209682562,0.7678407250262227
10,feature_94,0.23672863455113696,0.3192649467107406,1.4557108638806688
10,feature_95,0.22055259187412435,0.20344961975126769,1.5909010764051739
10,feature_96,0.11601950641232894,0.35377275558883753,2.150118557572046
10,feature_97,0.22933775191292172,0.29407244336163885,1.4017157029273462
10,feature_98,0.2514543593059597,0.9493083272954764,2.148111427189982
10,feature_99,0.20945818514926173,0.32371540688399586,1.1001640309736784
10,feature_100,0.22153249272550918,0.4545308862653672,0.6556513096163984
10,feature_101,0.15287584869059165,0.09045301147903499,0.45450407542201327
10,feature_102,0.15608093544562984,0.030456393415431427,1.5472872374774207
10,feature_103,0.10267889858820994,0.12211117525301628,1.4255390726645722
10,feature_104,0.2931549735962927,0.3364078218400116,0.6165678846829401
10,feature_105,0.28941480763013255,0.4344983534462571,1.2985454666804714
10,feature_106,0.22289228365125557,0.92236980432656,2.268594648042305
10,feature_107,0.2983651255523224,0.49876315202055316,1.0148078745572306
10,feature_108,0.2758575816359522,0.5579472298056581,0.5675138353277006
10,feature_109,0.15867146244207353,0.13777131236584958,0.3858886628244072
10,feature_110,0.2075215540467723,0.16390338057879464,1.488676693482173
10,feature_111,0.14621133742860215,0.03444244695066356,1.4149606219246587
10,feature_112,0.27951934475697815,0.32299558365258424,0.5941042880475007
10,feature_113,0.2879256924237526,0.4151871499998611,1.4656941317165728
10,feature_114,0.1005240327621511,0.14546107564847027,1.512998127924522
10,feature_115,0.2306913460502209,0.3481324415672314,1.2676154046920816
10,feature_116,0.19147618277831668,0.37668782789850414,0.7792562909651262
10,feature_117,0.18056471602543378,0.28487002290522384,0.79996546054094
10,feature_118,0.21706029744584543,0.16786644312520477,1.7736795474584484
10,feature_119,0.20425988791895677,0.0375121398807815,1.9355580168498052
10,feature_120,0.16008621618708918,0.28616593049400824,2.0757668482920826
10,feature_121,0.30418310162733053,0.44458785347368696,1.3972441290353899
10,feature_122,0.08671031361138054,0.1635085523096211,1.5004056132664434
10,feature_123,0.22526268994503718,0.35597436005353783,1.2298768940045517
10,feature_124,0.1830585192369868,0.35189818206652806,0.7843377148016472
10,feature_125,0.16875282896863886,0.26538878908069785,0.8052330332540973
10,feature_126,0.21626710852462544,0.18618350539603803,1.7068627254523574
10,feature_127,0.19409688544024128,0.02854637240498898,1.8871740725546369
10,feature_128,0.16222814958508464,0.23305509593559723,1.8250267506293334
